GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(PlayerName-1),PlayerType(PlayerType-1),PlayerType(PlayerType-0),Winner(PlayerIdx)
-418802376,GoFish,0,GAME_OVER,99,39,2,444,mcts-5000,5.0,8.0,random,2,mcts-5000,2,1,1,random,random,mcts-5000,0
-2052236361,GoFish,0,GAME_OVER,104,38,2,445,mcts-5000,5.0,8.0,random,2,mcts-5000,2,1,1,random,random,mcts-5000,0
890666145,GoFish,0,GAME_OVER,103,38,2,446,mcts-5000,6.0,7.0,random,2,mcts-5000,2,1,1,random,random,mcts-5000,0
1569238478,GoFish,0,GAME_OVER,104,39,2,447,mcts-5000,5.0,8.0,random,2,mcts-5000,2,1,1,random,random,mcts-5000,0
-187469389,GoFish,0,GAME_OVER,97,38,2,448,mcts-5000,7.0,6.0,random,1,mcts-5000,1,2,2,random,random,mcts-5000,1
-42752577,GoFish,0,GAME_OVER,105,39,2,449,mcts-5000,4.0,9.0,random,2,mcts-5000,2,1,1,random,random,mcts-5000,0
-1337774010,GoFish,0,GAME_OVER,105,38,2,450,mcts-5000,7.0,6.0,random,1,mcts-5000,1,2,2,random,random,mcts-5000,1
-721901013,GoFish,0,GAME_OVER,100,38,2,451,mcts-5000,9.0,4.0,random,1,mcts-5000,1,2,2,random,random,mcts-5000,1
1992352636,GoFish,0,GAME_OVER,97,37,2,452,mcts-5000,7.0,6.0,random,1,mcts-5000,1,2,2,random,random,mcts-5000,1
-2117472527,GoFish,0,GAME_OVER,97,36,2,453,mcts-5000,6.0,7.0,random,2,mcts-5000,2,1,1,random,random,mcts-5000,0
-1821004186,GoFish,0,GAME_OVER,104,38,2,454,mcts-5000,6.0,7.0,random,2,mcts-5000,2,1,1,random,random,mcts-5000,0
1026227815,GoFish,0,GAME_OVER,96,32,2,455,mcts-5000,9.0,4.0,random,1,mcts-5000,1,2,2,random,random,mcts-5000,1
-651141359,GoFish,0,GAME_OVER,100,37,2,456,mcts-5000,8.0,5.0,random,1,mcts-5000,1,2,2,random,random,mcts-5000,1
-906896864,GoFish,0,GAME_OVER,99,38,2,457,mcts-5000,6.0,7.0,random,2,mcts-5000,2,1,1,random,random,mcts-5000,0
1342710703,GoFish,0,GAME_OVER,99,36,2,458,mcts-5000,2.0,11.0,random,2,mcts-5000,2,1,1,random,random,mcts-5000,0
2046903153,GoFish,0,GAME_OVER,100,39,2,459,mcts-5000,8.0,5.0,random,1,mcts-5000,1,2,2,random,random,mcts-5000,1
-1086811407,GoFish,0,GAME_OVER,99,34,2,460,mcts-5000,7.0,6.0,random,1,mcts-5000,1,2,2,random,random,mcts-5000,1
744610857,GoFish,0,GAME_OVER,104,38,2,461,mcts-5000,4.0,9.0,random,2,mcts-5000,2,1,1,random,random,mcts-5000,0
1160790037,GoFish,0,GAME_OVER,99,35,2,462,mcts-5000,6.0,7.0,mcts-100,2,mcts-5000,2,1,1,mcts-100,mcts-100,mcts-5000,0
-1498142046,GoFish,0,GAME_OVER,105,39,2,463,mcts-5000,8.0,5.0,mcts-100,1,mcts-5000,1,2,2,mcts-100,mcts-100,mcts-5000,1
-418802376,GoFish,0,GAME_OVER,94,35,2,464,mcts-5000,8.0,5.0,mcts-100,1,mcts-5000,1,2,2,mcts-100,mcts-100,mcts-5000,1
-2052236361,GoFish,0,GAME_OVER,101,37,2,465,mcts-5000,8.0,5.0,mcts-100,1,mcts-5000,1,2,2,mcts-100,mcts-100,mcts-5000,1
890666145,GoFish,0,GAME_OVER,101,36,2,466,mcts-5000,7.0,6.0,mcts-100,1,mcts-5000,1,2,2,mcts-100,mcts-100,mcts-5000,1
1569238478,GoFish,0,GAME_OVER,100,38,2,467,mcts-5000,6.0,7.0,mcts-100,2,mcts-5000,2,1,1,mcts-100,mcts-100,mcts-5000,0
-187469389,GoFish,0,GAME_OVER,100,38,2,468,mcts-5000,7.0,6.0,mcts-100,1,mcts-5000,1,2,2,mcts-100,mcts-100,mcts-5000,1
-42752577,GoFish,0,GAME_OVER,104,36,2,469,mcts-5000,7.0,6.0,mcts-100,1,mcts-5000,1,2,2,mcts-100,mcts-100,mcts-5000,1
-1337774010,GoFish,0,GAME_OVER,103,38,2,470,mcts-5000,5.0,8.0,mcts-100,2,mcts-5000,2,1,1,mcts-100,mcts-100,mcts-5000,0
-721901013,GoFish,0,GAME_OVER,104,38,2,471,mcts-5000,7.0,6.0,mcts-100,1,mcts-5000,1,2,2,mcts-100,mcts-100,mcts-5000,1
1992352636,GoFish,0,GAME_OVER,102,39,2,472,mcts-5000,8.0,5.0,mcts-100,1,mcts-5000,1,2,2,mcts-100,mcts-100,mcts-5000,1
-2117472527,GoFish,0,GAME_OVER,99,40,2,473,mcts-5000,6.0,7.0,mcts-100,2,mcts-5000,2,1,1,mcts-100,mcts-100,mcts-5000,0
-1821004186,GoFish,0,GAME_OVER,98,37,2,474,mcts-5000,6.0,7.0,mcts-100,2,mcts-5000,2,1,1,mcts-100,mcts-100,mcts-5000,0
1026227815,GoFish,0,GAME_OVER,97,38,2,475,mcts-5000,8.0,5.0,mcts-100,1,mcts-5000,1,2,2,mcts-100,mcts-100,mcts-5000,1
-651141359,GoFish,0,GAME_OVER,98,38,2,476,mcts-5000,9.0,4.0,mcts-100,1,mcts-5000,1,2,2,mcts-100,mcts-100,mcts-5000,1
-906896864,GoFish,0,GAME_OVER,99,36,2,477,mcts-5000,8.0,5.0,mcts-100,1,mcts-5000,1,2,2,mcts-100,mcts-100,mcts-5000,1
1342710703,GoFish,0,GAME_OVER,104,39,2,478,mcts-5000,5.0,8.0,mcts-100,2,mcts-5000,2,1,1,mcts-100,mcts-100,mcts-5000,0
2046903153,GoFish,0,GAME_OVER,98,35,2,479,mcts-5000,7.0,6.0,mcts-100,1,mcts-5000,1,2,2,mcts-100,mcts-100,mcts-5000,1
-1086811407,GoFish,0,GAME_OVER,106,37,2,480,mcts-5000,7.0,6.0,mcts-100,1,mcts-5000,1,2,2,mcts-100,mcts-100,mcts-5000,1
744610857,GoFish,0,GAME_OVER,103,35,2,481,mcts-5000,7.0,6.0,mcts-100,1,mcts-5000,1,2,2,mcts-100,mcts-100,mcts-5000,1
1160790037,GoFish,0,GAME_OVER,104,40,2,482,mcts-5000,7.0,6.0,OSLA,1,mcts-5000,1,2,2,OSLA,OSLA,mcts-5000,1
-1498142046,GoFish,0,GAME_OVER,101,36,2,483,mcts-5000,8.0,5.0,OSLA,1,mcts-5000,1,2,2,OSLA,OSLA,mcts-5000,1
-418802376,GoFish,0,GAME_OVER,96,35,2,484,mcts-5000,5.0,8.0,OSLA,2,mcts-5000,2,1,1,OSLA,OSLA,mcts-5000,0
-2052236361,GoFish,0,GAME_OVER,103,35,2,485,mcts-5000,6.0,7.0,OSLA,2,mcts-5000,2,1,1,OSLA,OSLA,mcts-5000,0
890666145,GoFish,0,GAME_OVER,102,40,2,486,mcts-5000,6.0,7.0,OSLA,2,mcts-5000,2,1,1,OSLA,OSLA,mcts-5000,0
1569238478,GoFish,0,GAME_OVER,101,36,2,487,mcts-5000,5.0,8.0,OSLA,2,mcts-5000,2,1,1,OSLA,OSLA,mcts-5000,0
-187469389,GoFish,0,GAME_OVER,100,37,2,488,mcts-5000,4.0,9.0,OSLA,2,mcts-5000,2,1,1,OSLA,OSLA,mcts-5000,0
-42752577,GoFish,0,GAME_OVER,102,39,2,489,mcts-5000,8.0,5.0,OSLA,1,mcts-5000,1,2,2,OSLA,OSLA,mcts-5000,1
-1337774010,GoFish,0,GAME_OVER,104,40,2,490,mcts-5000,5.0,8.0,OSLA,2,mcts-5000,2,1,1,OSLA,OSLA,mcts-5000,0
-721901013,GoFish,0,GAME_OVER,102,34,2,491,mcts-5000,5.0,8.0,OSLA,2,mcts-5000,2,1,1,OSLA,OSLA,mcts-5000,0
1992352636,GoFish,0,GAME_OVER,98,36,2,492,mcts-5000,5.0,8.0,OSLA,2,mcts-5000,2,1,1,OSLA,OSLA,mcts-5000,0
-2117472527,GoFish,0,GAME_OVER,101,35,2,493,mcts-5000,5.0,8.0,OSLA,2,mcts-5000,2,1,1,OSLA,OSLA,mcts-5000,0
-1821004186,GoFish,0,GAME_OVER,103,35,2,494,mcts-5000,7.0,6.0,OSLA,1,mcts-5000,1,2,2,OSLA,OSLA,mcts-5000,1
1026227815,GoFish,0,GAME_OVER,103,35,2,495,mcts-5000,5.0,8.0,OSLA,2,mcts-5000,2,1,1,OSLA,OSLA,mcts-5000,0
-651141359,GoFish,0,GAME_OVER,101,40,2,496,mcts-5000,8.0,5.0,OSLA,1,mcts-5000,1,2,2,OSLA,OSLA,mcts-5000,1
-906896864,GoFish,0,GAME_OVER,99,38,2,497,mcts-5000,6.0,7.0,OSLA,2,mcts-5000,2,1,1,OSLA,OSLA,mcts-5000,0
1342710703,GoFish,0,GAME_OVER,101,38,2,498,mcts-5000,5.0,8.0,OSLA,2,mcts-5000,2,1,1,OSLA,OSLA,mcts-5000,0
2046903153,GoFish,0,GAME_OVER,99,38,2,499,mcts-5000,5.0,8.0,OSLA,2,mcts-5000,2,1,1,OSLA,OSLA,mcts-5000,0
-1086811407,GoFish,0,GAME_OVER,101,38,2,500,mcts-5000,3.0,10.0,OSLA,2,mcts-5000,2,1,1,OSLA,OSLA,mcts-5000,0
744610857,GoFish,0,GAME_OVER,98,39,2,501,mcts-5000,6.0,7.0,OSLA,2,mcts-5000,2,1,1,OSLA,OSLA,mcts-5000,0
1160790037,GoFish,0,GAME_OVER,103,40,2,502,OSLA,8.0,5.0,mcts-500,1,OSLA,1,2,2,mcts-500,mcts-500,OSLA,1
-1498142046,GoFish,0,GAME_OVER,99,39,2,503,OSLA,6.0,7.0,mcts-500,2,OSLA,2,1,1,mcts-500,mcts-500,OSLA,0
-418802376,GoFish,0,GAME_OVER,105,39,2,504,OSLA,7.0,6.0,mcts-500,1,OSLA,1,2,2,mcts-500,mcts-500,OSLA,1
-2052236361,GoFish,0,GAME_OVER,104,41,2,505,OSLA,9.0,4.0,mcts-500,1,OSLA,1,2,2,mcts-500,mcts-500,OSLA,1
890666145,GoFish,0,GAME_OVER,99,35,2,506,OSLA,8.0,5.0,mcts-500,1,OSLA,1,2,2,mcts-500,mcts-500,OSLA,1
1569238478,GoFish,0,GAME_OVER,99,37,2,507,OSLA,5.0,8.0,mcts-500,2,OSLA,2,1,1,mcts-500,mcts-500,OSLA,0
-187469389,GoFish,0,GAME_OVER,102,42,2,508,OSLA,9.0,4.0,mcts-500,1,OSLA,1,2,2,mcts-500,mcts-500,OSLA,1
-42752577,GoFish,0,GAME_OVER,99,37,2,509,OSLA,8.0,5.0,mcts-500,1,OSLA,1,2,2,mcts-500,mcts-500,OSLA,1
-1337774010,GoFish,0,GAME_OVER,102,37,2,510,OSLA,7.0,6.0,mcts-500,1,OSLA,1,2,2,mcts-500,mcts-500,OSLA,1
-721901013,GoFish,0,GAME_OVER,103,37,2,511,OSLA,9.0,4.0,mcts-500,1,OSLA,1,2,2,mcts-500,mcts-500,OSLA,1
1992352636,GoFish,0,GAME_OVER,99,39,2,512,OSLA,7.0,6.0,mcts-500,1,OSLA,1,2,2,mcts-500,mcts-500,OSLA,1
-2117472527,GoFish,0,GAME_OVER,98,38,2,513,OSLA,7.0,6.0,mcts-500,1,OSLA,1,2,2,mcts-500,mcts-500,OSLA,1
-1821004186,GoFish,0,GAME_OVER,100,36,2,514,OSLA,8.0,5.0,mcts-500,1,OSLA,1,2,2,mcts-500,mcts-500,OSLA,1
1026227815,GoFish,0,GAME_OVER,101,38,2,515,OSLA,9.0,4.0,mcts-500,1,OSLA,1,2,2,mcts-500,mcts-500,OSLA,1
-651141359,GoFish,0,GAME_OVER,101,38,2,516,OSLA,7.0,6.0,mcts-500,1,OSLA,1,2,2,mcts-500,mcts-500,OSLA,1
-906896864,GoFish,0,GAME_OVER,101,38,2,517,OSLA,7.0,6.0,mcts-500,1,OSLA,1,2,2,mcts-500,mcts-500,OSLA,1
1342710703,GoFish,0,GAME_OVER,101,37,2,518,OSLA,10.0,3.0,mcts-500,1,OSLA,1,2,2,mcts-500,mcts-500,OSLA,1
2046903153,GoFish,0,GAME_OVER,104,39,2,519,OSLA,9.0,4.0,mcts-500,1,OSLA,1,2,2,mcts-500,mcts-500,OSLA,1
-1086811407,GoFish,0,GAME_OVER,100,41,2,520,OSLA,4.0,9.0,mcts-500,2,OSLA,2,1,1,mcts-500,mcts-500,OSLA,0
744610857,GoFish,0,GAME_OVER,102,39,2,521,OSLA,7.0,6.0,mcts-500,1,OSLA,1,2,2,mcts-500,mcts-500,OSLA,1
1160790037,GoFish,0,GAME_OVER,104,39,2,522,OSLA,6.0,7.0,mcts-1000,2,OSLA,2,1,1,mcts-1000,mcts-1000,OSLA,0
-1498142046,GoFish,0,GAME_OVER,103,38,2,523,OSLA,10.0,3.0,mcts-1000,1,OSLA,1,2,2,mcts-1000,mcts-1000,OSLA,1
-418802376,GoFish,0,GAME_OVER,97,37,2,524,OSLA,4.0,9.0,mcts-1000,2,OSLA,2,1,1,mcts-1000,mcts-1000,OSLA,0
-2052236361,GoFish,0,GAME_OVER,99,38,2,525,OSLA,9.0,4.0,mcts-1000,1,OSLA,1,2,2,mcts-1000,mcts-1000,OSLA,1
890666145,GoFish,0,GAME_OVER,99,37,2,526,OSLA,7.0,6.0,mcts-1000,1,OSLA,1,2,2,mcts-1000,mcts-1000,OSLA,1
1569238478,GoFish,0,GAME_OVER,103,37,2,527,OSLA,6.0,7.0,mcts-1000,2,OSLA,2,1,1,mcts-1000,mcts-1000,OSLA,0
-187469389,GoFish,0,GAME_OVER,98,36,2,528,OSLA,8.0,5.0,mcts-1000,1,OSLA,1,2,2,mcts-1000,mcts-1000,OSLA,1
-42752577,GoFish,0,GAME_OVER,104,38,2,529,OSLA,7.0,6.0,mcts-1000,1,OSLA,1,2,2,mcts-1000,mcts-1000,OSLA,1
-1337774010,GoFish,0,GAME_OVER,102,39,2,530,OSLA,7.0,6.0,mcts-1000,1,OSLA,1,2,2,mcts-1000,mcts-1000,OSLA,1
-721901013,GoFish,0,GAME_OVER,101,39,2,531,OSLA,5.0,8.0,mcts-1000,2,OSLA,2,1,1,mcts-1000,mcts-1000,OSLA,0
1992352636,GoFish,0,GAME_OVER,101,36,2,532,OSLA,8.0,5.0,mcts-1000,1,OSLA,1,2,2,mcts-1000,mcts-1000,OSLA,1
-2117472527,GoFish,0,GAME_OVER,99,36,2,533,OSLA,8.0,5.0,mcts-1000,1,OSLA,1,2,2,mcts-1000,mcts-1000,OSLA,1
-1821004186,GoFish,0,GAME_OVER,99,37,2,534,OSLA,8.0,5.0,mcts-1000,1,OSLA,1,2,2,mcts-1000,mcts-1000,OSLA,1
1026227815,GoFish,0,GAME_OVER,97,36,2,535,OSLA,6.0,7.0,mcts-1000,2,OSLA,2,1,1,mcts-1000,mcts-1000,OSLA,0
-651141359,GoFish,0,GAME_OVER,100,37,2,536,OSLA,5.0,8.0,mcts-1000,2,OSLA,2,1,1,mcts-1000,mcts-1000,OSLA,0
-906896864,GoFish,0,GAME_OVER,104,41,2,537,OSLA,8.0,5.0,mcts-1000,1,OSLA,1,2,2,mcts-1000,mcts-1000,OSLA,1
1342710703,GoFish,0,GAME_OVER,102,41,2,538,OSLA,10.0,3.0,mcts-1000,1,OSLA,1,2,2,mcts-1000,mcts-1000,OSLA,1
2046903153,GoFish,0,GAME_OVER,102,39,2,539,OSLA,7.0,6.0,mcts-1000,1,OSLA,1,2,2,mcts-1000,mcts-1000,OSLA,1
-1086811407,GoFish,0,GAME_OVER,100,38,2,540,OSLA,9.0,4.0,mcts-1000,1,OSLA,1,2,2,mcts-1000,mcts-1000,OSLA,1
744610857,GoFish,0,GAME_OVER,102,39,2,541,OSLA,7.0,6.0,mcts-1000,1,OSLA,1,2,2,mcts-1000,mcts-1000,OSLA,1
1160790037,GoFish,0,GAME_OVER,101,38,2,542,OSLA,9.0,4.0,random,1,OSLA,1,2,2,random,random,OSLA,1
-1498142046,GoFish,0,GAME_OVER,102,36,2,543,OSLA,8.0,5.0,random,1,OSLA,1,2,2,random,random,OSLA,1
-418802376,GoFish,0,GAME_OVER,98,37,2,544,OSLA,5.0,8.0,random,2,OSLA,2,1,1,random,random,OSLA,0
-2052236361,GoFish,0,GAME_OVER,101,37,2,545,OSLA,8.0,5.0,random,1,OSLA,1,2,2,random,random,OSLA,1
890666145,GoFish,0,GAME_OVER,101,38,2,546,OSLA,9.0,4.0,random,1,OSLA,1,2,2,random,random,OSLA,1
1569238478,GoFish,0,GAME_OVER,106,39,2,547,OSLA,7.0,6.0,random,1,OSLA,1,2,2,random,random,OSLA,1
-187469389,GoFish,0,GAME_OVER,98,35,2,548,OSLA,7.0,6.0,random,1,OSLA,1,2,2,random,random,OSLA,1
-42752577,GoFish,0,GAME_OVER,103,33,2,549,OSLA,8.0,5.0,random,1,OSLA,1,2,2,random,random,OSLA,1
-1337774010,GoFish,0,GAME_OVER,105,41,2,550,OSLA,9.0,4.0,random,1,OSLA,1,2,2,random,random,OSLA,1
-721901013,GoFish,0,GAME_OVER,99,37,2,551,OSLA,5.0,8.0,random,2,OSLA,2,1,1,random,random,OSLA,0
1992352636,GoFish,0,GAME_OVER,101,38,2,552,OSLA,9.0,4.0,random,1,OSLA,1,2,2,random,random,OSLA,1
-2117472527,GoFish,0,GAME_OVER,102,37,2,553,OSLA,4.0,9.0,random,2,OSLA,2,1,1,random,random,OSLA,0
-1821004186,GoFish,0,GAME_OVER,102,36,2,554,OSLA,6.0,7.0,random,2,OSLA,2,1,1,random,random,OSLA,0
1026227815,GoFish,0,GAME_OVER,97,38,2,555,OSLA,8.0,5.0,random,1,OSLA,1,2,2,random,random,OSLA,1
-651141359,GoFish,0,GAME_OVER,100,39,2,556,OSLA,10.0,3.0,random,1,OSLA,1,2,2,random,random,OSLA,1
-906896864,GoFish,0,GAME_OVER,100,40,2,557,OSLA,8.0,5.0,random,1,OSLA,1,2,2,random,random,OSLA,1
1342710703,GoFish,0,GAME_OVER,106,39,2,558,OSLA,9.0,4.0,random,1,OSLA,1,2,2,random,random,OSLA,1
2046903153,GoFish,0,GAME_OVER,102,38,2,559,OSLA,7.0,6.0,random,1,OSLA,1,2,2,random,random,OSLA,1
-1086811407,GoFish,0,GAME_OVER,98,37,2,560,OSLA,7.0,6.0,random,1,OSLA,1,2,2,random,random,OSLA,1
744610857,GoFish,0,GAME_OVER,103,40,2,561,OSLA,6.0,7.0,random,2,OSLA,2,1,1,random,random,OSLA,0
1160790037,GoFish,0,GAME_OVER,96,36,2,562,OSLA,8.0,5.0,mcts-100,1,OSLA,1,2,2,mcts-100,mcts-100,OSLA,1
-1498142046,GoFish,0,GAME_OVER,102,37,2,563,OSLA,7.0,6.0,mcts-100,1,OSLA,1,2,2,mcts-100,mcts-100,OSLA,1
-418802376,GoFish,0,GAME_OVER,99,39,2,564,OSLA,9.0,4.0,mcts-100,1,OSLA,1,2,2,mcts-100,mcts-100,OSLA,1
-2052236361,GoFish,0,GAME_OVER,103,41,2,565,OSLA,9.0,4.0,mcts-100,1,OSLA,1,2,2,mcts-100,mcts-100,OSLA,1
890666145,GoFish,0,GAME_OVER,104,38,2,566,OSLA,11.0,2.0,mcts-100,1,OSLA,1,2,2,mcts-100,mcts-100,OSLA,1
1569238478,GoFish,0,GAME_OVER,100,33,2,567,OSLA,5.0,8.0,mcts-100,2,OSLA,2,1,1,mcts-100,mcts-100,OSLA,0
-187469389,GoFish,0,GAME_OVER,102,37,2,568,OSLA,8.0,5.0,mcts-100,1,OSLA,1,2,2,mcts-100,mcts-100,OSLA,1
-42752577,GoFish,0,GAME_OVER,97,35,2,569,OSLA,9.0,4.0,mcts-100,1,OSLA,1,2,2,mcts-100,mcts-100,OSLA,1
-1337774010,GoFish,0,GAME_OVER,101,35,2,570,OSLA,9.0,4.0,mcts-100,1,OSLA,1,2,2,mcts-100,mcts-100,OSLA,1
-721901013,GoFish,0,GAME_OVER,96,34,2,571,OSLA,6.0,7.0,mcts-100,2,OSLA,2,1,1,mcts-100,mcts-100,OSLA,0
1992352636,GoFish,0,GAME_OVER,97,37,2,572,OSLA,8.0,5.0,mcts-100,1,OSLA,1,2,2,mcts-100,mcts-100,OSLA,1
-2117472527,GoFish,0,GAME_OVER,98,39,2,573,OSLA,6.0,7.0,mcts-100,2,OSLA,2,1,1,mcts-100,mcts-100,OSLA,0
-1821004186,GoFish,0,GAME_OVER,95,32,2,574,OSLA,5.0,8.0,mcts-100,2,OSLA,2,1,1,mcts-100,mcts-100,OSLA,0
1026227815,GoFish,0,GAME_OVER,97,37,2,575,OSLA,8.0,5.0,mcts-100,1,OSLA,1,2,2,mcts-100,mcts-100,OSLA,1
-651141359,GoFish,0,GAME_OVER,101,36,2,576,OSLA,8.0,5.0,mcts-100,1,OSLA,1,2,2,mcts-100,mcts-100,OSLA,1
-906896864,GoFish,0,GAME_OVER,102,38,2,577,OSLA,9.0,4.0,mcts-100,1,OSLA,1,2,2,mcts-100,mcts-100,OSLA,1
1342710703,GoFish,0,GAME_OVER,101,35,2,578,OSLA,10.0,3.0,mcts-100,1,OSLA,1,2,2,mcts-100,mcts-100,OSLA,1
2046903153,GoFish,0,GAME_OVER,97,35,2,579,OSLA,8.0,5.0,mcts-100,1,OSLA,1,2,2,mcts-100,mcts-100,OSLA,1
-1086811407,GoFish,0,GAME_OVER,102,40,2,580,OSLA,8.0,5.0,mcts-100,1,OSLA,1,2,2,mcts-100,mcts-100,OSLA,1
744610857,GoFish,0,GAME_OVER,102,37,2,581,OSLA,3.0,10.0,mcts-100,2,OSLA,2,1,1,mcts-100,mcts-100,OSLA,0
1160790037,GoFish,0,GAME_OVER,100,37,2,582,OSLA,8.0,5.0,mcts-5000,1,OSLA,1,2,2,mcts-5000,mcts-5000,OSLA,1
-1498142046,GoFish,0,GAME_OVER,98,37,2,583,OSLA,7.0,6.0,mcts-5000,1,OSLA,1,2,2,mcts-5000,mcts-5000,OSLA,1
-418802376,GoFish,0,GAME_OVER,93,37,2,584,OSLA,9.0,4.0,mcts-5000,1,OSLA,1,2,2,mcts-5000,mcts-5000,OSLA,1
-2052236361,GoFish,0,GAME_OVER,101,37,2,585,OSLA,10.0,3.0,mcts-5000,1,OSLA,1,2,2,mcts-5000,mcts-5000,OSLA,1
890666145,GoFish,0,GAME_OVER,98,36,2,586,OSLA,11.0,2.0,mcts-5000,1,OSLA,1,2,2,mcts-5000,mcts-5000,OSLA,1
1569238478,GoFish,0,GAME_OVER,100,39,2,587,OSLA,6.0,7.0,mcts-5000,2,OSLA,2,1,1,mcts-5000,mcts-5000,OSLA,0
-187469389,GoFish,0,GAME_OVER,96,38,2,588,OSLA,9.0,4.0,mcts-5000,1,OSLA,1,2,2,mcts-5000,mcts-5000,OSLA,1
-42752577,GoFish,0,GAME_OVER,104,35,2,589,OSLA,7.0,6.0,mcts-5000,1,OSLA,1,2,2,mcts-5000,mcts-5000,OSLA,1
-1337774010,GoFish,0,GAME_OVER,105,39,2,590,OSLA,7.0,6.0,mcts-5000,1,OSLA,1,2,2,mcts-5000,mcts-5000,OSLA,1
-721901013,GoFish,0,GAME_OVER,101,37,2,591,OSLA,7.0,6.0,mcts-5000,1,OSLA,1,2,2,mcts-5000,mcts-5000,OSLA,1
1992352636,GoFish,0,GAME_OVER,100,37,2,592,OSLA,7.0,6.0,mcts-5000,1,OSLA,1,2,2,mcts-5000,mcts-5000,OSLA,1
-2117472527,GoFish,0,GAME_OVER,99,39,2,593,OSLA,10.0,3.0,mcts-5000,1,OSLA,1,2,2,mcts-5000,mcts-5000,OSLA,1
-1821004186,GoFish,0,GAME_OVER,101,39,2,594,OSLA,10.0,3.0,mcts-5000,1,OSLA,1,2,2,mcts-5000,mcts-5000,OSLA,1
1026227815,GoFish,0,GAME_OVER,100,36,2,595,OSLA,9.0,4.0,mcts-5000,1,OSLA,1,2,2,mcts-5000,mcts-5000,OSLA,1
-651141359,GoFish,0,GAME_OVER,102,39,2,596,OSLA,10.0,3.0,mcts-5000,1,OSLA,1,2,2,mcts-5000,mcts-5000,OSLA,1
-906896864,GoFish,0,GAME_OVER,104,40,2,597,OSLA,9.0,4.0,mcts-5000,1,OSLA,1,2,2,mcts-5000,mcts-5000,OSLA,1
1342710703,GoFish,0,GAME_OVER,106,39,2,598,OSLA,7.0,6.0,mcts-5000,1,OSLA,1,2,2,mcts-5000,mcts-5000,OSLA,1
2046903153,GoFish,0,GAME_OVER,99,36,2,599,OSLA,8.0,5.0,mcts-5000,1,OSLA,1,2,2,mcts-5000,mcts-5000,OSLA,1
-1086811407,GoFish,0,GAME_OVER,100,36,2,600,OSLA,6.0,7.0,mcts-5000,2,OSLA,2,1,1,mcts-5000,mcts-5000,OSLA,0
744610857,GoFish,0,GAME_OVER,101,38,2,601,OSLA,8.0,5.0,mcts-5000,1,OSLA,1,2,2,mcts-5000,mcts-5000,OSLA,1
