GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(Player-2),OrdinalPosition(PlayerName-1),OrdinalPosition(Player-2 rank),OrdinalPosition(PlayerName-2),FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),PlayerType(PlayerType-1),PlayerType(PlayerType-0),PlayerType(PlayerType-2),Winner(PlayerIdx)
-1170105035,SushiGo,3,GAME_OVER,85,0,3,2,1,OppAwareMCTS,1,3,3,2,OppAwareMCTS,2,Basic MCTS,OppAwareMCTS,61.0,40.0,40.0,OppAwareMCTS,Basic MCTS,OppAwareMCTS,OppAwareMCTS,Basic MCTS,1
-1170105035,SushiGo,3,GAME_OVER,83,0,3,3,1,OppAwareMCTS,1,2,2,3,OppAwareMCTS,3,Basic MCTS,OppAwareMCTS,56.0,47.0,34.0,OppAwareMCTS,Basic MCTS,OppAwareMCTS,OppAwareMCTS,Basic MCTS,1
-1170105035,SushiGo,3,GAME_OVER,84,0,3,4,1,OppAwareMCTS,1,3,3,2,OppAwareMCTS,2,RandomPlayer,OppAwareMCTS,61.0,32.0,40.0,OppAwareMCTS,RandomPlayer,OppAwareMCTS,OppAwareMCTS,RandomPlayer,1
-1170105035,SushiGo,3,GAME_OVER,83,0,3,5,1,OppAwareMCTS,1,2,2,3,OppAwareMCTS,3,RandomPlayer,OppAwareMCTS,54.0,45.0,31.0,OppAwareMCTS,RandomPlayer,OppAwareMCTS,OppAwareMCTS,RandomPlayer,1
-1170105035,SushiGo,3,GAME_OVER,84,0,3,6,1,OppAwareMCTS,1,3,3,2,Basic MCTS,2,OppAwareMCTS,OppAwareMCTS,61.0,35.0,41.0,Basic MCTS,OppAwareMCTS,Basic MCTS,OppAwareMCTS,OppAwareMCTS,1
-1170105035,SushiGo,3,GAME_OVER,84,0,3,7,1,OppAwareMCTS,1,2,2,3,Basic MCTS,3,Basic MCTS,OppAwareMCTS,51.0,44.0,36.0,Basic MCTS,Basic MCTS,Basic MCTS,OppAwareMCTS,Basic MCTS,1
-1170105035,SushiGo,3,GAME_OVER,85,0,3,8,1,OppAwareMCTS,1,2,2,3,Basic MCTS,3,RandomPlayer,OppAwareMCTS,70.0,44.0,27.0,Basic MCTS,RandomPlayer,Basic MCTS,OppAwareMCTS,RandomPlayer,1
-1170105035,SushiGo,3,GAME_OVER,84,0,3,9,1,OppAwareMCTS,1,2,2,3,Basic MCTS,3,RandomPlayer,OppAwareMCTS,57.0,52.0,38.0,Basic MCTS,RandomPlayer,Basic MCTS,OppAwareMCTS,RandomPlayer,1
-1170105035,SushiGo,3,GAME_OVER,85,0,3,10,1,OppAwareMCTS,1,2,2,3,Basic MCTS,3,OppAwareMCTS,OppAwareMCTS,62.0,39.0,34.0,Basic MCTS,OppAwareMCTS,Basic MCTS,OppAwareMCTS,OppAwareMCTS,1
-1170105035,SushiGo,3,GAME_OVER,83,0,3,11,1,OppAwareMCTS,1,3,3,2,Basic MCTS,2,Basic MCTS,OppAwareMCTS,69.0,29.0,42.0,Basic MCTS,Basic MCTS,Basic MCTS,OppAwareMCTS,Basic MCTS,1
-1170105035,SushiGo,3,GAME_OVER,86,0,3,12,1,OppAwareMCTS,1,2,2,3,Basic MCTS,3,RandomPlayer,OppAwareMCTS,65.0,43.0,35.0,Basic MCTS,RandomPlayer,Basic MCTS,OppAwareMCTS,RandomPlayer,1
-1170105035,SushiGo,3,GAME_OVER,84,0,3,13,2,OppAwareMCTS,2,1,1,3,Basic MCTS,3,RandomPlayer,OppAwareMCTS,67.0,69.0,30.0,Basic MCTS,RandomPlayer,Basic MCTS,OppAwareMCTS,RandomPlayer,0
-1170105035,SushiGo,3,GAME_OVER,83,0,3,14,3,OppAwareMCTS,3,1,1,2,RandomPlayer,2,OppAwareMCTS,OppAwareMCTS,27.0,59.0,50.0,RandomPlayer,OppAwareMCTS,RandomPlayer,OppAwareMCTS,OppAwareMCTS,0
-1170105035,SushiGo,3,GAME_OVER,84,0,3,15,3,OppAwareMCTS,3,2,2,1,RandomPlayer,1,Basic MCTS,OppAwareMCTS,30.0,44.0,49.0,RandomPlayer,Basic MCTS,RandomPlayer,OppAwareMCTS,Basic MCTS,2
-1170105035,SushiGo,3,GAME_OVER,85,0,3,16,2,OppAwareMCTS,2,1,1,3,RandomPlayer,3,Basic MCTS,OppAwareMCTS,40.0,62.0,37.0,RandomPlayer,Basic MCTS,RandomPlayer,OppAwareMCTS,Basic MCTS,0
-1170105035,SushiGo,3,GAME_OVER,85,0,3,17,1,OppAwareMCTS,1,2,2,3,RandomPlayer,3,RandomPlayer,OppAwareMCTS,42.0,42.0,41.0,RandomPlayer,RandomPlayer,RandomPlayer,OppAwareMCTS,RandomPlayer,1
-1170105035,SushiGo,3,GAME_OVER,83,0,3,18,3,OppAwareMCTS,3,2,2,1,RandomPlayer,1,OppAwareMCTS,OppAwareMCTS,34.0,54.0,55.0,RandomPlayer,OppAwareMCTS,RandomPlayer,OppAwareMCTS,OppAwareMCTS,2
-1170105035,SushiGo,3,GAME_OVER,83,0,3,19,3,OppAwareMCTS,3,1,1,2,RandomPlayer,2,Basic MCTS,OppAwareMCTS,36.0,56.0,43.0,RandomPlayer,Basic MCTS,RandomPlayer,OppAwareMCTS,Basic MCTS,0
-1170105035,SushiGo,3,GAME_OVER,83,0,3,20,3,OppAwareMCTS,3,2,2,1,RandomPlayer,1,Basic MCTS,OppAwareMCTS,35.0,44.0,45.0,RandomPlayer,Basic MCTS,RandomPlayer,OppAwareMCTS,Basic MCTS,2
-1170105035,SushiGo,3,GAME_OVER,86,0,3,21,2,OppAwareMCTS,2,1,1,3,RandomPlayer,3,RandomPlayer,OppAwareMCTS,36.0,65.0,36.0,RandomPlayer,RandomPlayer,RandomPlayer,OppAwareMCTS,RandomPlayer,0
-1170105035,SushiGo,3,GAME_OVER,83,0,3,22,1,OppAwareMCTS,1,3,3,2,OppAwareMCTS,2,Basic MCTS,OppAwareMCTS,61.0,31.0,51.0,OppAwareMCTS,Basic MCTS,OppAwareMCTS,OppAwareMCTS,Basic MCTS,1
-1170105035,SushiGo,3,GAME_OVER,83,0,3,23,1,OppAwareMCTS,1,2,2,3,OppAwareMCTS,3,Basic MCTS,OppAwareMCTS,71.0,41.0,38.0,OppAwareMCTS,Basic MCTS,OppAwareMCTS,OppAwareMCTS,Basic MCTS,1
-1170105035,SushiGo,3,GAME_OVER,85,0,3,24,1,OppAwareMCTS,1,2,2,3,OppAwareMCTS,3,RandomPlayer,OppAwareMCTS,60.0,52.0,38.0,OppAwareMCTS,RandomPlayer,OppAwareMCTS,OppAwareMCTS,RandomPlayer,1
-1170105035,SushiGo,3,GAME_OVER,84,0,3,25,1,OppAwareMCTS,1,2,2,3,OppAwareMCTS,3,RandomPlayer,OppAwareMCTS,52.0,43.0,33.0,OppAwareMCTS,RandomPlayer,OppAwareMCTS,OppAwareMCTS,RandomPlayer,1
-1170105035,SushiGo,3,GAME_OVER,85,0,3,26,1,OppAwareMCTS,1,3,3,2,Basic MCTS,2,OppAwareMCTS,OppAwareMCTS,62.0,36.0,41.0,Basic MCTS,OppAwareMCTS,Basic MCTS,OppAwareMCTS,OppAwareMCTS,1
-1170105035,SushiGo,3,GAME_OVER,83,0,3,27,3,OppAwareMCTS,3,2,2,1,Basic MCTS,1,Basic MCTS,OppAwareMCTS,56.0,58.0,59.0,Basic MCTS,Basic MCTS,Basic MCTS,OppAwareMCTS,Basic MCTS,2
-1170105035,SushiGo,3,GAME_OVER,85,0,3,28,1,OppAwareMCTS,1,2,2,3,Basic MCTS,3,RandomPlayer,OppAwareMCTS,52.0,47.0,33.0,Basic MCTS,RandomPlayer,Basic MCTS,OppAwareMCTS,RandomPlayer,1
-1170105035,SushiGo,3,GAME_OVER,88,0,3,29,1,OppAwareMCTS,1,2,2,3,Basic MCTS,3,RandomPlayer,OppAwareMCTS,58.0,50.0,28.0,Basic MCTS,RandomPlayer,Basic MCTS,OppAwareMCTS,RandomPlayer,1
-1170105035,SushiGo,3,GAME_OVER,85,0,3,30,1,OppAwareMCTS,1,2,2,3,Basic MCTS,3,OppAwareMCTS,OppAwareMCTS,61.0,42.0,41.0,Basic MCTS,OppAwareMCTS,Basic MCTS,OppAwareMCTS,OppAwareMCTS,1
-1170105035,SushiGo,3,GAME_OVER,85,0,3,31,1,OppAwareMCTS,1,2,2,3,Basic MCTS,3,Basic MCTS,OppAwareMCTS,52.0,36.0,31.0,Basic MCTS,Basic MCTS,Basic MCTS,OppAwareMCTS,Basic MCTS,1
-1170105035,SushiGo,3,GAME_OVER,84,0,3,32,1,OppAwareMCTS,1,2,2,3,Basic MCTS,3,RandomPlayer,OppAwareMCTS,62.0,59.0,24.0,Basic MCTS,RandomPlayer,Basic MCTS,OppAwareMCTS,RandomPlayer,1
-1170105035,SushiGo,3,GAME_OVER,83,0,3,33,1,OppAwareMCTS,1,2,2,3,Basic MCTS,3,RandomPlayer,OppAwareMCTS,53.0,44.0,36.0,Basic MCTS,RandomPlayer,Basic MCTS,OppAwareMCTS,RandomPlayer,1
-1170105035,SushiGo,3,GAME_OVER,85,0,3,34,3,OppAwareMCTS,3,2,2,1,RandomPlayer,1,OppAwareMCTS,OppAwareMCTS,26.0,47.0,53.0,RandomPlayer,OppAwareMCTS,RandomPlayer,OppAwareMCTS,OppAwareMCTS,2
-1170105035,SushiGo,3,GAME_OVER,82,0,3,35,3,OppAwareMCTS,3,1,1,2,RandomPlayer,2,Basic MCTS,OppAwareMCTS,29.0,58.0,42.0,RandomPlayer,Basic MCTS,RandomPlayer,OppAwareMCTS,Basic MCTS,0
-1170105035,SushiGo,3,GAME_OVER,86,0,3,36,3,OppAwareMCTS,3,2,2,1,RandomPlayer,1,Basic MCTS,OppAwareMCTS,25.0,51.0,62.0,RandomPlayer,Basic MCTS,RandomPlayer,OppAwareMCTS,Basic MCTS,2
-1170105035,SushiGo,3,GAME_OVER,83,0,3,37,3,OppAwareMCTS,3,1,1,2,RandomPlayer,2,RandomPlayer,OppAwareMCTS,35.0,45.0,37.0,RandomPlayer,RandomPlayer,RandomPlayer,OppAwareMCTS,RandomPlayer,0
-1170105035,SushiGo,3,GAME_OVER,83,0,3,38,3,OppAwareMCTS,3,2,2,1,RandomPlayer,1,OppAwareMCTS,OppAwareMCTS,31.0,45.0,52.0,RandomPlayer,OppAwareMCTS,RandomPlayer,OppAwareMCTS,OppAwareMCTS,2
-1170105035,SushiGo,3,GAME_OVER,86,0,3,39,3,OppAwareMCTS,3,1,1,2,RandomPlayer,2,Basic MCTS,OppAwareMCTS,26.0,63.0,49.0,RandomPlayer,Basic MCTS,RandomPlayer,OppAwareMCTS,Basic MCTS,0
-1170105035,SushiGo,3,GAME_OVER,83,0,3,40,2,OppAwareMCTS,2,1,1,3,RandomPlayer,3,Basic MCTS,OppAwareMCTS,33.0,54.0,27.0,RandomPlayer,Basic MCTS,RandomPlayer,OppAwareMCTS,Basic MCTS,0
-1170105035,SushiGo,3,GAME_OVER,83,0,3,41,2,OppAwareMCTS,2,1,1,3,RandomPlayer,3,RandomPlayer,OppAwareMCTS,40.0,54.0,36.0,RandomPlayer,RandomPlayer,RandomPlayer,OppAwareMCTS,RandomPlayer,0
-1170105035,SushiGo,3,GAME_OVER,84,0,3,42,1,Basic MCTS,1,3,3,2,OppAwareMCTS,2,OppAwareMCTS,Basic MCTS,58.0,36.0,50.0,OppAwareMCTS,OppAwareMCTS,OppAwareMCTS,Basic MCTS,OppAwareMCTS,1
-1170105035,SushiGo,3,GAME_OVER,84,0,3,43,1,Basic MCTS,1,3,3,2,OppAwareMCTS,2,Basic MCTS,Basic MCTS,63.0,40.0,49.0,OppAwareMCTS,Basic MCTS,OppAwareMCTS,Basic MCTS,Basic MCTS,1
-1170105035,SushiGo,3,GAME_OVER,83,0,3,44,1,Basic MCTS,1,2,2,3,OppAwareMCTS,3,RandomPlayer,Basic MCTS,55.0,46.0,29.0,OppAwareMCTS,RandomPlayer,OppAwareMCTS,Basic MCTS,RandomPlayer,1
-1170105035,SushiGo,3,GAME_OVER,83,0,3,45,1,Basic MCTS,1,2,2,3,OppAwareMCTS,3,RandomPlayer,Basic MCTS,65.0,51.0,25.0,OppAwareMCTS,RandomPlayer,OppAwareMCTS,Basic MCTS,RandomPlayer,1
-1170105035,SushiGo,3,GAME_OVER,82,0,3,46,1,Basic MCTS,1,3,3,2,OppAwareMCTS,2,OppAwareMCTS,Basic MCTS,59.0,43.0,54.0,OppAwareMCTS,OppAwareMCTS,OppAwareMCTS,Basic MCTS,OppAwareMCTS,1
-1170105035,SushiGo,3,GAME_OVER,84,0,3,47,2,Basic MCTS,2,1,1,3,OppAwareMCTS,3,Basic MCTS,Basic MCTS,52.0,54.0,23.0,OppAwareMCTS,Basic MCTS,OppAwareMCTS,Basic MCTS,Basic MCTS,0
-1170105035,SushiGo,3,GAME_OVER,84,0,3,48,2,Basic MCTS,2,1,1,3,OppAwareMCTS,3,RandomPlayer,Basic MCTS,47.0,48.0,39.0,OppAwareMCTS,RandomPlayer,OppAwareMCTS,Basic MCTS,RandomPlayer,0
-1170105035,SushiGo,3,GAME_OVER,84,0,3,49,2,Basic MCTS,2,1,1,3,OppAwareMCTS,3,RandomPlayer,Basic MCTS,46.0,50.0,37.0,OppAwareMCTS,RandomPlayer,OppAwareMCTS,Basic MCTS,RandomPlayer,0
-1170105035,SushiGo,3,GAME_OVER,83,0,3,50,1,Basic MCTS,1,3,3,2,Basic MCTS,2,OppAwareMCTS,Basic MCTS,48.0,35.0,45.0,Basic MCTS,OppAwareMCTS,Basic MCTS,Basic MCTS,OppAwareMCTS,1
-1170105035,SushiGo,3,GAME_OVER,83,0,3,51,2,Basic MCTS,2,3,3,1,Basic MCTS,1,OppAwareMCTS,Basic MCTS,51.0,37.0,57.0,Basic MCTS,OppAwareMCTS,Basic MCTS,Basic MCTS,OppAwareMCTS,2
-1170105035,SushiGo,3,GAME_OVER,84,0,3,52,2,Basic MCTS,2,1,1,3,Basic MCTS,3,RandomPlayer,Basic MCTS,44.0,53.0,29.0,Basic MCTS,RandomPlayer,Basic MCTS,Basic MCTS,RandomPlayer,0
-1170105035,SushiGo,3,GAME_OVER,83,0,3,53,1,Basic MCTS,1,2,2,3,Basic MCTS,3,RandomPlayer,Basic MCTS,99.0,43.0,38.0,Basic MCTS,RandomPlayer,Basic MCTS,Basic MCTS,RandomPlayer,1
-1170105035,SushiGo,3,GAME_OVER,83,0,3,54,3,Basic MCTS,3,1,1,2,RandomPlayer,2,OppAwareMCTS,Basic MCTS,33.0,57.0,37.0,RandomPlayer,OppAwareMCTS,RandomPlayer,Basic MCTS,OppAwareMCTS,0
-1170105035,SushiGo,3,GAME_OVER,85,0,3,55,2,Basic MCTS,2,1,1,3,RandomPlayer,3,OppAwareMCTS,Basic MCTS,35.0,55.0,30.0,RandomPlayer,OppAwareMCTS,RandomPlayer,Basic MCTS,OppAwareMCTS,0
-1170105035,SushiGo,3,GAME_OVER,83,0,3,56,3,Basic MCTS,3,1,1,2,RandomPlayer,2,Basic MCTS,Basic MCTS,38.0,58.0,49.0,RandomPlayer,Basic MCTS,RandomPlayer,Basic MCTS,Basic MCTS,0
-1170105035,SushiGo,3,GAME_OVER,82,0,3,57,3,Basic MCTS,3,1,1,2,RandomPlayer,2,RandomPlayer,Basic MCTS,24.0,73.0,39.0,RandomPlayer,RandomPlayer,RandomPlayer,Basic MCTS,RandomPlayer,0
-1170105035,SushiGo,3,GAME_OVER,84,0,3,58,3,Basic MCTS,3,1,1,2,RandomPlayer,2,OppAwareMCTS,Basic MCTS,45.0,53.0,51.0,RandomPlayer,OppAwareMCTS,RandomPlayer,Basic MCTS,OppAwareMCTS,0
-1170105035,SushiGo,3,GAME_OVER,85,0,3,59,3,Basic MCTS,3,1,1,2,RandomPlayer,2,OppAwareMCTS,Basic MCTS,23.0,83.0,42.0,RandomPlayer,OppAwareMCTS,RandomPlayer,Basic MCTS,OppAwareMCTS,0
